	specimen_id	dendrite_type	cell_firing_rate	threshold_i_long_square	sweep_number	sweep_FR	stimulus_absolute_amplitude	nm_volume
328	396608557	aspiny	92.1658986175115	190.0	57	150.00075000375003	329.999999548747	3568.6595625680475
329	396608557	aspiny	92.1658986175115	190.0	58	162.00081000405004	350.000001203554	3568.6595625680475
330	396608557	aspiny	92.1658986175115	190.0	59	1.0000050000250003	200.000002670286	3568.6595625680475
331	396608557	aspiny	92.1658986175115	190.0	60	1.0000050000250003	190.000001842883	3568.6595625680475
332	396608557	aspiny	92.1658986175115	190.0	64	74.00037000185002	210.00000349769	3568.6595625680475
333	396608557	aspiny	92.1658986175115	190.0	67	1.0000050000250003	200.000002670286	3568.6595625680475
334	396608557	aspiny	92.1658986175115	190.0	69	1.0000050000250003	200.000002670286	3568.6595625680475
349	466245544	aspiny	41.9555373634526	170.0	35	2.0000100000500005	170.000000188075	3806.8230150265417
350	466245544	aspiny	41.9555373634526	170.0	36	15.000075000375002	190.000001842883	3806.8230150265417
351	466245544	aspiny	41.9555373634526	170.0	37	42.00021000105001	210.00000349769	3806.8230150265417
352	466245544	aspiny	41.9555373634526	170.0	38	64.00032000160002	230.000005152498	3806.8230150265417
353	466245544	aspiny	41.9555373634526	170.0	40	113.00056500282501	269.999994584325	3806.8230150265417
354	466245544	aspiny	41.9555373634526	170.0	42	137.00068500342502	309.999997893939	3806.8230150265417
355	466245544	aspiny	41.9555373634526	170.0	43	7.000035000175001	180.000001015479	3806.8230150265417
372	471077468	aspiny	73.0805122381748	190.0	45	14.000070000350002	190.000001842883	3925.099373663627
373	471077468	aspiny	73.0805122381748	190.0	46	49.00024500122501	209.999989619902	3925.099373663627
374	471077468	aspiny	73.0805122381748	190.0	47	66.00033000165001	230.000005152498	3925.099373663627
375	471077468	aspiny	73.0805122381748	190.0	48	86.00043000215001	249.999992929517	3925.099373663627
376	471077468	aspiny	73.0805122381748	190.0	49	98.00049000245002	269.999994584325	3925.099373663627
377	471077468	aspiny	73.0805122381748	190.0	51	120.00060000300002	309.999997893939	3925.099373663627
378	471077468	aspiny	73.0805122381748	190.0	52	131.00065500327503	329.999999548747	3925.099373663627
379	471077468	aspiny	73.0805122381748	190.0	54	22.000110000550002	190.000001842883	3925.099373663627
380	471077468	aspiny	73.0805122381748	190.0	55	14.000070000350002	190.000001842883	3925.099373663627
381	471077468	aspiny	73.0805122381748	190.0	58	44.000220001100004	200.000002670286	3925.099373663627
383	471077468	aspiny	73.0805122381748	190.0	60	41.00020500102501	200.000002670286	3925.099373663627
415	471077857	aspiny	120.469026074851	370.0	52	1.0000050000250003	370.000002858362	3265.422888263583
416	471077857	aspiny	120.469026074851	370.0	55	91.00045500227502	430.00003557836	3265.422888263583
417	471077857	aspiny	120.469026074851	370.0	56	131.00065500327503	450.000009477591	3265.422888263583
418	471077857	aspiny	120.469026074851	370.0	57	149.00074500372503	469.999983376823	3265.422888263583
419	471077857	aspiny	120.469026074851	370.0	58	158.00079000395002	489.999985031631	3265.422888263583
420	471077857	aspiny	120.469026074851	370.0	59	173.00086500432502	509.999986686438	3265.422888263583
421	471077857	aspiny	120.469026074851	370.0	64	12.000060000300001	380.000003685765	3265.422888263583
422	471077857	aspiny	120.469026074851	370.0	65	8.000040000200002	380.000003685765	3265.422888263583
423	471077857	aspiny	120.469026074851	370.0	66	1.0000050000250003	380.000003685765	3265.422888263583
446	471087830	aspiny	88.6655829762075	270.0	49	1.0000050000250003	269.999994584325	3402.891593973646
447	471087830	aspiny	88.6655829762075	270.0	50	1.0000050000250003	289.999996239132	3402.891593973646
448	471087830	aspiny	88.6655829762075	270.0	51	4.000020000100001	309.999997893939	3402.891593973646
449	471087830	aspiny	88.6655829762075	270.0	52	36.0001800009	329.999999548747	3402.891593973646
450	471087830	aspiny	88.6655829762075	270.0	53	109.00054500272502	350.000001203554	3402.891593973646
451	471087830	aspiny	88.6655829762075	270.0	54	131.00065500327503	370.000002858362	3402.891593973646
452	471087830	aspiny	88.6655829762075	270.0	55	149.00074500372503	390.000004513169	3402.891593973646
453	471087830	aspiny	88.6655829762075	270.0	56	162.00081000405004	410.000006167976	3402.891593973646
456	471087830	aspiny	88.6655829762075	270.0	60	1.0000050000250003	289.999996239132	3402.891593973646
457	471087830	aspiny	88.6655829762075	270.0	61	1.0000050000250003	289.999996239132	3402.891593973646
458	471087830	aspiny	88.6655829762075	270.0	62	1.0000050000250003	289.999996239132	3402.891593973646
459	471087830	aspiny	88.6655829762075	270.0	63	1.0000050000250003	289.999996239132	3402.891593973646
463	473540161	aspiny	25.3427876010412	50.0	25	4.000020000100001	50.0000006675716	3290.556762881131
464	473540161	aspiny	25.3427876010412	50.0	27	25.000125000625005	90.0000005077395	3290.556762881131
465	473540161	aspiny	25.3427876010412	50.0	30	60.00030000150001	149.999998533268	3290.556762881131
466	473540161	aspiny	25.3427876010412	50.0	31	68.00034000170001	170.000000188075	3290.556762881131
477	473543792	aspiny	22.08178673200069	110.0	39	1.0000050000250003	110.000002162547	4338.768712158461
478	473543792	aspiny	22.08178673200069	110.0	40	4.000020000100001	129.99999687846	4338.768712158461
479	473543792	aspiny	22.08178673200069	110.0	41	22.000110000550002	149.999998533268	4338.768712158461
480	473543792	aspiny	22.08178673200069	110.0	42	32.00016000080001	170.000000188075	4338.768712158461
481	473543792	aspiny	22.08178673200069	110.0	43	42.00021000105001	190.000001842883	4338.768712158461
482	473543792	aspiny	22.08178673200069	110.0	44	51.00025500127501	209.999989619902	4338.768712158461
483	473543792	aspiny	22.08178673200069	110.0	45	63.00031500157501	230.000005152498	4338.768712158461
484	473543792	aspiny	22.08178673200069	110.0	47	89.00044500222502	269.999994584325	4338.768712158461
487	473543792	aspiny	22.08178673200069	110.0	50	1.0000050000250003	120.000009928845	4338.768712158461
488	473543792	aspiny	22.08178673200069	110.0	51	1.0000050000250003	120.000009928845	4338.768712158461
489	473543792	aspiny	22.08178673200069	110.0	52	1.0000050000250003	120.000009928845	4338.768712158461
506	473943881	aspiny	13.400933598374	209.99998474121102	41	2.0000100000500005	209.999989619902	3650.5533591763756
507	473943881	aspiny	13.400933598374	209.99998474121102	42	9.000045000225	230.000005152498	3650.5533591763756
508	473943881	aspiny	13.400933598374	209.99998474121102	43	13.000065000325002	249.999992929517	3650.5533591763756
509	473943881	aspiny	13.400933598374	209.99998474121102	44	17.000085000425003	269.999994584325	3650.5533591763756
510	473943881	aspiny	13.400933598374	209.99998474121102	45	21.000105000525004	289.999996239132	3650.5533591763756
511	473943881	aspiny	13.400933598374	209.99998474121102	46	24.000120000600003	309.999997893939	3650.5533591763756
512	473943881	aspiny	13.400933598374	209.99998474121102	47	27.000135000675005	329.999999548747	3650.5533591763756
513	473943881	aspiny	13.400933598374	209.99998474121102	48	29.000145000725006	350.000001203554	3650.5533591763756
515	473943881	aspiny	13.400933598374	209.99998474121102	50	3.0000150000750003	209.999989619902	3650.5533591763756
516	473943881	aspiny	13.400933598374	209.99998474121102	51	4.000020000100001	209.999989619902	3650.5533591763756
517	473943881	aspiny	13.400933598374	209.99998474121102	52	3.0000150000750003	209.999989619902	3650.5533591763756
518	473943881	aspiny	13.400933598374	209.99998474121102	53	3.0000150000750003	209.999989619902	3650.5533591763756
526	474626527	aspiny	28.738490787103	30.0000019073486	26	1.0000050000250003	30.0000024822111	1661.2646020708069
527	474626527	aspiny	28.738490787103	30.0000019073486	27	6.000030000150001	50.0000006675716	1661.2646020708069
528	474626527	aspiny	28.738490787103	30.0000019073486	28	14.000070000350002	69.9999988529321	1661.2646020708069
529	474626527	aspiny	28.738490787103	30.0000019073486	29	35.000175000875004	90.0000005077395	1661.2646020708069
532	474626527	aspiny	28.738490787103	30.0000019073486	36	1.0000050000250003	39.9999998401679	1661.2646020708069
533	474626527	aspiny	28.738490787103	30.0000019073486	38	1.0000050000250003	39.9999998401679	1661.2646020708069
534	474626527	aspiny	28.738490787103	30.0000019073486	39	1.0000050000250003	39.9999998401679	1661.2646020708069
543	475057898	sparsely spiny	22.01696354619889	90.0	35	22.000110000550002	129.99999687846	2520.977746799483
544	475057898	sparsely spiny	22.01696354619889	90.0	36	28.000140000700004	149.999998533268	2520.977746799483
545	475057898	sparsely spiny	22.01696354619889	90.0	37	36.0001800009	170.000000188075	2520.977746799483
546	475057898	sparsely spiny	22.01696354619889	90.0	38	42.00021000105001	190.000001842883	2520.977746799483
547	475057898	sparsely spiny	22.01696354619889	90.0	39	50.00025000125001	209.999989619902	2520.977746799483
548	475057898	sparsely spiny	22.01696354619889	90.0	40	55.00027500137501	230.000005152498	2520.977746799483
549	475057898	sparsely spiny	22.01696354619889	90.0	42	8.000040000200002	100.000001335143	2520.977746799483
550	475057898	sparsely spiny	22.01696354619889	90.0	43	3.0000150000750003	90.0000005077395	2520.977746799483
552	475057898	sparsely spiny	22.01696354619889	90.0	45	6.000030000150001	90.0000005077395	2520.977746799483
553	475057898	sparsely spiny	22.01696354619889	90.0	58	3.0000150000750003	90.0000005077395	2520.977746799483
562	475068599	aspiny	28.0618439869405	70.0	33	12.000060000300001	69.9999988529321	3737.954739369713
563	475068599	aspiny	28.0618439869405	70.0	34	21.000105000525004	90.0000005077395	3737.954739369713
564	475068599	aspiny	28.0618439869405	70.0	35	27.000135000675005	110.000002162547	3737.954739369713
565	475068599	aspiny	28.0618439869405	70.0	37	49.00024500122501	149.999998533268	3737.954739369713
566	475068599	aspiny	28.0618439869405	70.0	39	64.00032000160002	190.000001842883	3737.954739369713
568	475068599	aspiny	28.0618439869405	70.0	43	10.00005000025	69.9999988529321	3737.954739369713
569	475068599	aspiny	28.0618439869405	70.0	44	9.000045000225	69.9999988529321	3737.954739369713
570	475068599	aspiny	28.0618439869405	70.0	45	7.000035000175001	69.9999988529321	3737.954739369713
571	475068599	aspiny	28.0618439869405	70.0	46	6.000030000150001	69.9999988529321	3737.954739369713
579	475202388	aspiny	6.07352610705197	30.0000019073486	30	2.0000100000500005	30.0000024822111	3415.2207090391234
580	475202388	aspiny	6.07352610705197	30.0000019073486	31	3.0000150000750003	50.0000006675716	3415.2207090391234
581	475202388	aspiny	6.07352610705197	30.0000019073486	32	6.000030000150001	69.9999988529321	3415.2207090391234
582	475202388	aspiny	6.07352610705197	30.0000019073486	33	4.000020000100001	90.0000005077395	3415.2207090391234
583	475202388	aspiny	6.07352610705197	30.0000019073486	34	5.000025000125	110.000002162547	3415.2207090391234
584	475202388	aspiny	6.07352610705197	30.0000019073486	35	5.000025000125	129.99999687846	3415.2207090391234
585	475202388	aspiny	6.07352610705197	30.0000019073486	36	6.000030000150001	149.999998533268	3415.2207090391234
586	475202388	aspiny	6.07352610705197	30.0000019073486	37	6.000030000150001	170.000000188075	3415.2207090391234
587	475202388	aspiny	6.07352610705197	30.0000019073486	40	1.0000050000250003	39.9999998401679	3415.2207090391234
588	475202388	aspiny	6.07352610705197	30.0000019073486	41	1.0000050000250003	39.9999998401679	3415.2207090391234
589	475202388	aspiny	6.07352610705197	30.0000019073486	42	2.0000100000500005	39.9999998401679	3415.2207090391234
590	475202388	aspiny	6.07352610705197	30.0000019073486	43	2.0000100000500005	39.9999998401679	3415.2207090391234
597	475549284	aspiny	72.661217075386	209.99998474121102	28	1.0000050000250003	-149.999998533268	4672.176709024622
611	475549284	aspiny	72.661217075386	209.99998474121102	46	13.000065000325002	209.999989619902	4672.176709024622
612	475549284	aspiny	72.661217075386	209.99998474121102	47	52.000260001300006	230.000005152498	4672.176709024622
613	475549284	aspiny	72.661217075386	209.99998474121102	49	71.000355001775	269.999994584325	4672.176709024622
614	475549284	aspiny	72.661217075386	209.99998474121102	50	79.00039500197501	289.999996239132	4672.176709024622
615	475549284	aspiny	72.661217075386	209.99998474121102	51	90.00045000225002	309.999997893939	4672.176709024622
616	475549284	aspiny	72.661217075386	209.99998474121102	52	97.00048500242501	329.999999548747	4672.176709024622
617	475549284	aspiny	72.661217075386	209.99998474121102	53	107.00053500267502	350.000001203554	4672.176709024622
619	475549284	aspiny	72.661217075386	209.99998474121102	55	35.000175000875004	230.000005152498	4672.176709024622
620	475549284	aspiny	72.661217075386	209.99998474121102	56	38.000190000950006	230.000005152498	4672.176709024622
621	475549284	aspiny	72.661217075386	209.99998474121102	57	28.000140000700004	230.000005152498	4672.176709024622
622	475549284	aspiny	72.661217075386	209.99998474121102	58	15.000075000375002	230.000005152498	4672.176709024622
635	475585413	aspiny	30.3228336165207	120.00000762939501	33	9.000045000225	129.99999687846	2717.491247846532
636	475585413	aspiny	30.3228336165207	120.00000762939501	34	25.000125000625005	149.999998533268	2717.491247846532
637	475585413	aspiny	30.3228336165207	120.00000762939501	35	30.000150000750004	170.000000188075	2717.491247846532
638	475585413	aspiny	30.3228336165207	120.00000762939501	36	36.0001800009	190.000001842883	2717.491247846532
639	475585413	aspiny	30.3228336165207	120.00000762939501	38	37.00018500092501	230.000005152498	2717.491247846532
640	475585413	aspiny	30.3228336165207	120.00000762939501	39	44.000220001100004	249.999992929517	2717.491247846532
641	475585413	aspiny	30.3228336165207	120.00000762939501	40	1.0000050000250003	120.000009928845	2717.491247846532
642	475585413	aspiny	30.3228336165207	120.00000762939501	41	1.0000050000250003	120.000009928845	2717.491247846532
643	475585413	aspiny	30.3228336165207	120.00000762939501	42	3.0000150000750003	120.000009928845	2717.491247846532
644	475585413	aspiny	30.3228336165207	120.00000762939501	43	3.0000150000750003	120.000009928845	2717.491247846532
661	476086391	spiny	29.385836027034998	230.0	42	1.0000050000250003	230.000005152498	1079.5377716028247
662	476086391	spiny	29.385836027034998	230.0	43	2.0000100000500005	249.999992929517	1079.5377716028247
663	476086391	spiny	29.385836027034998	230.0	44	4.000020000100001	269.999994584325	1079.5377716028247
664	476086391	spiny	29.385836027034998	230.0	45	7.000035000175001	289.999996239132	1079.5377716028247
665	476086391	spiny	29.385836027034998	230.0	46	9.000045000225	309.999997893939	1079.5377716028247
666	476086391	spiny	29.385836027034998	230.0	47	11.000055000275001	329.999999548747	1079.5377716028247
667	476086391	spiny	29.385836027034998	230.0	48	11.000055000275001	350.000001203554	1079.5377716028247
668	476086391	spiny	29.385836027034998	230.0	49	12.000060000300001	370.000002858362	1079.5377716028247
673	476086391	spiny	29.385836027034998	230.0	54	1.0000050000250003	259.999993756921	1079.5377716028247
674	476086391	spiny	29.385836027034998	230.0	55	1.0000050000250003	259.999993756921	1079.5377716028247
675	476086391	spiny	29.385836027034998	230.0	56	1.0000050000250003	259.999993756921	1079.5377716028247
676	476086391	spiny	29.385836027034998	230.0	57	1.0000050000250003	259.999993756921	1079.5377716028247
681	476686112	aspiny	17.102147922890698	50.0	29	1.0000050000250003	50.0000006675716	3629.7464008921306
682	476686112	aspiny	17.102147922890698	50.0	30	9.000045000225	69.9999988529321	3629.7464008921306
683	476686112	aspiny	17.102147922890698	50.0	31	17.000085000425003	90.0000005077395	3629.7464008921306
684	476686112	aspiny	17.102147922890698	50.0	32	25.000125000625005	110.000002162547	3629.7464008921306
685	476686112	aspiny	17.102147922890698	50.0	33	33.00016500082501	129.99999687846	3629.7464008921306
686	476686112	aspiny	17.102147922890698	50.0	35	48.000240001200005	170.000000188075	3629.7464008921306
687	476686112	aspiny	17.102147922890698	50.0	36	52.000260001300006	190.000001842883	3629.7464008921306
688	476686112	aspiny	17.102147922890698	50.0	37	8.000040000200002	69.9999988529321	3629.7464008921306
689	476686112	aspiny	17.102147922890698	50.0	38	7.000035000175001	69.9999988529321	3629.7464008921306
690	476686112	aspiny	17.102147922890698	50.0	39	7.000035000175001	69.9999988529321	3629.7464008921306
691	476686112	aspiny	17.102147922890698	50.0	40	9.000045000225	69.9999988529321	3629.7464008921306
696	477127614	spiny	16.0008533788469	30.0000019073486	28	2.0000100000500005	30.0000024822111	1757.481248763785
697	477127614	spiny	16.0008533788469	30.0000019073486	29	7.000035000175001	50.0000006675716	1757.481248763785
698	477127614	spiny	16.0008533788469	30.0000019073486	30	16.000080000400004	69.9999988529321	1757.481248763785
699	477127614	spiny	16.0008533788469	30.0000019073486	32	23.000115000575004	110.000002162547	1757.481248763785
700	477127614	spiny	16.0008533788469	30.0000019073486	33	28.000140000700004	129.99999687846	1757.481248763785
701	477127614	spiny	16.0008533788469	30.0000019073486	34	33.00016500082501	149.999998533268	1757.481248763785
702	477127614	spiny	16.0008533788469	30.0000019073486	35	37.00018500092501	170.000000188075	1757.481248763785
707	477127614	spiny	16.0008533788469	30.0000019073486	40	1.0000050000250003	60.0000049644223	1757.481248763785
709	477127614	spiny	16.0008533788469	30.0000019073486	42	1.0000050000250003	60.0000049644223	1757.481248763785
710	477127614	spiny	16.0008533788469	30.0000019073486	43	3.0000150000750003	60.0000049644223	1757.481248763785
720	477880128	aspiny	91.2616929044034	70.0	31	1.0000050000250003	69.9999988529321	1395.8755175855579
721	477880128	aspiny	91.2616929044034	70.0	32	2.0000100000500005	90.0000005077395	1395.8755175855579
722	477880128	aspiny	91.2616929044034	70.0	33	3.0000150000750003	110.000002162547	1395.8755175855579
723	477880128	aspiny	91.2616929044034	70.0	34	3.0000150000750003	129.99999687846	1395.8755175855579
724	477880128	aspiny	91.2616929044034	70.0	35	4.000020000100001	149.999998533268	1395.8755175855579
725	477880128	aspiny	91.2616929044034	70.0	36	4.000020000100001	170.000000188075	1395.8755175855579
726	477880128	aspiny	91.2616929044034	70.0	37	5.000025000125	190.000001842883	1395.8755175855579
727	477880128	aspiny	91.2616929044034	70.0	38	5.000025000125	209.999989619902	1395.8755175855579
729	477880128	aspiny	91.2616929044034	70.0	40	1.0000050000250003	69.9999988529321	1395.8755175855579
730	477880128	aspiny	91.2616929044034	70.0	41	1.0000050000250003	69.9999988529321	1395.8755175855579
731	477880128	aspiny	91.2616929044034	70.0	42	1.0000050000250003	69.9999988529321	1395.8755175855579
732	477880128	aspiny	91.2616929044034	70.0	43	1.0000050000250003	69.9999988529321	1395.8755175855579
754	478058328	aspiny	46.5563797759087	140.0	41	1.0000050000250003	149.999998533268	2208.1331085245174
755	478058328	aspiny	46.5563797759087	140.0	42	29.000145000725006	170.000000188075	2208.1331085245174
756	478058328	aspiny	46.5563797759087	140.0	43	46.00023000115001	190.000001842883	2208.1331085245174
757	478058328	aspiny	46.5563797759087	140.0	44	60.00030000150001	209.999989619902	2208.1331085245174
758	478058328	aspiny	46.5563797759087	140.0	45	72.0003600018	230.000005152498	2208.1331085245174
759	478058328	aspiny	46.5563797759087	140.0	46	85.00042500212501	249.999992929517	2208.1331085245174
760	478058328	aspiny	46.5563797759087	140.0	47	4.000020000100001	139.999997705864	2208.1331085245174
761	478058328	aspiny	46.5563797759087	140.0	48	5.000025000125	139.999997705864	2208.1331085245174
762	478058328	aspiny	46.5563797759087	140.0	49	7.000035000175001	139.999997705864	2208.1331085245174
763	478058328	aspiny	46.5563797759087	140.0	50	10.00005000025	139.999997705864	2208.1331085245174
772	478110866	aspiny	29.5036824966672	50.0	28	9.000045000225	50.0000006675716	1030.459498838008
773	478110866	aspiny	29.5036824966672	50.0	29	19.000095000475003	69.9999988529321	1030.459498838008
774	478110866	aspiny	29.5036824966672	50.0	30	28.000140000700004	90.0000005077395	1030.459498838008
775	478110866	aspiny	29.5036824966672	50.0	31	34.000170000850005	110.000002162547	1030.459498838008
776	478110866	aspiny	29.5036824966672	50.0	32	42.00021000105001	129.99999687846	1030.459498838008
777	478110866	aspiny	29.5036824966672	50.0	33	46.00023000115001	149.999998533268	1030.459498838008
778	478110866	aspiny	29.5036824966672	50.0	34	51.00025500127501	170.000000188075	1030.459498838008
779	478110866	aspiny	29.5036824966672	50.0	35	46.00023000115001	190.000001842883	1030.459498838008
781	478110866	aspiny	29.5036824966672	50.0	37	8.000040000200002	50.0000006675716	1030.459498838008
782	478110866	aspiny	29.5036824966672	50.0	38	9.000045000225	50.0000006675716	1030.459498838008
783	478110866	aspiny	29.5036824966672	50.0	39	8.000040000200002	50.0000006675716	1030.459498838008
793	479905853	aspiny	20.357106505167	90.0	31	2.0000100000500005	90.0000005077395	2837.2658191097917
794	479905853	aspiny	20.357106505167	90.0	32	14.000070000350002	110.000002162547	2837.2658191097917
795	479905853	aspiny	20.357106505167	90.0	33	20.0001000005	129.99999687846	2837.2658191097917
796	479905853	aspiny	20.357106505167	90.0	34	32.00016000080001	149.999998533268	2837.2658191097917
797	479905853	aspiny	20.357106505167	90.0	35	40.000200001	170.000000188075	2837.2658191097917
798	479905853	aspiny	20.357106505167	90.0	36	50.00025000125001	190.000001842883	2837.2658191097917
799	479905853	aspiny	20.357106505167	90.0	37	60.00030000150001	209.999989619902	2837.2658191097917
800	479905853	aspiny	20.357106505167	90.0	38	68.00034000170001	230.000005152498	2837.2658191097917
801	479905853	aspiny	20.357106505167	90.0	39	3.0000150000750003	90.0000005077395	2837.2658191097917
802	479905853	aspiny	20.357106505167	90.0	40	3.0000150000750003	90.0000005077395	2837.2658191097917
835	481093525	aspiny	99.7506234413965	370.0	57	4.000020000100001	390.000004513169	2865.072353776629
836	481093525	aspiny	99.7506234413965	370.0	58	2.0000100000500005	410.000006167976	2865.072353776629
837	481093525	aspiny	99.7506234413965	370.0	59	18.00009000045	430.00003557836	2865.072353776629
838	481093525	aspiny	99.7506234413965	370.0	60	23.000115000575004	450.000009477591	2865.072353776629
839	481093525	aspiny	99.7506234413965	370.0	61	75.00037500187501	469.999983376823	2865.072353776629
840	481093525	aspiny	99.7506234413965	370.0	62	105.00052500262501	489.999985031631	2865.072353776629
841	481093525	aspiny	99.7506234413965	370.0	64	176.00088000440002	529.999988341245	2865.072353776629
842	481093525	aspiny	99.7506234413965	370.0	65	4.000020000100001	370.000002858362	2865.072353776629
844	481093525	aspiny	99.7506234413965	370.0	67	2.0000100000500005	370.000002858362	2865.072353776629
845	481093525	aspiny	99.7506234413965	370.0	68	21.000105000525004	370.000002858362	2865.072353776629
846	481093525	aspiny	99.7506234413965	370.0	69	19.000095000475003	410.000006167976	2865.072353776629
847	481093525	aspiny	99.7506234413965	370.0	70	35.000175000875004	410.000006167976	2865.072353776629
848	481093525	aspiny	99.7506234413965	370.0	71	40.000200001	410.000006167976	2865.072353776629
849	481093525	aspiny	99.7506234413965	370.0	72	10.00005000025	410.000006167976	2865.072353776629
850	481093525	aspiny	99.7506234413965	370.0	73	120.00060000300002	450.000009477591	2865.072353776629
851	481093525	aspiny	99.7506234413965	370.0	74	31.000155000775006	450.000009477591	2865.072353776629
852	481093525	aspiny	99.7506234413965	370.0	76	39.000195000975005	450.000009477591	2865.072353776629
874	481136138	aspiny	72.96907036376629	310.0	43	9.000045000225	309.999997893939	5552.034258252037
875	481136138	aspiny	72.96907036376629	310.0	44	55.00027500137501	329.999999548747	5552.034258252037
876	481136138	aspiny	72.96907036376629	310.0	45	72.0003600018	350.000001203554	5552.034258252037
877	481136138	aspiny	72.96907036376629	310.0	46	88.00044000220001	370.000002858362	5552.034258252037
878	481136138	aspiny	72.96907036376629	310.0	47	101.00050500252502	390.000004513169	5552.034258252037
879	481136138	aspiny	72.96907036376629	310.0	48	114.00057000285001	410.000006167976	5552.034258252037
880	481136138	aspiny	72.96907036376629	310.0	49	125.00062500312502	430.00003557836	5552.034258252037
881	481136138	aspiny	72.96907036376629	310.0	50	136.00068000340002	450.000009477591	5552.034258252037
882	481136138	aspiny	72.96907036376629	310.0	51	51.00025500127501	309.999997893939	5552.034258252037
883	481136138	aspiny	72.96907036376629	310.0	52	54.00027000135001	309.999997893939	5552.034258252037
884	481136138	aspiny	72.96907036376629	310.0	53	51.00025500127501	309.999997893939	5552.034258252037
885	481136138	aspiny	72.96907036376629	310.0	54	53.00026500132501	309.999997893939	5552.034258252037
922	482516713	aspiny	116.295973251926	400.0	56	5.000025000125	450.000009477591	1647.519963277889
923	482516713	aspiny	116.295973251926	400.0	57	123.00061500307503	469.999983376823	1647.519963277889
924	482516713	aspiny	116.295973251926	400.0	58	141.000705003525	489.999985031631	1647.519963277889
925	482516713	aspiny	116.295973251926	400.0	59	158.00079000395002	509.999986686438	1647.519963277889
926	482516713	aspiny	116.295973251926	400.0	61	194.00097000485002	549.999989996053	1647.519963277889
927	482516713	aspiny	116.295973251926	400.0	62	203.00101500507503	569.99999165086	1647.519963277889
928	482516713	aspiny	116.295973251926	400.0	63	212.00106000530005	589.999993305668	1647.519963277889
929	482516713	aspiny	116.295973251926	400.0	64	15.000075000375002	400.000005340573	1647.519963277889
930	482516713	aspiny	116.295973251926	400.0	65	43.000215001075006	400.000005340573	1647.519963277889
931	482516713	aspiny	116.295973251926	400.0	66	25.000125000625005	400.000005340573	1647.519963277889
932	482516713	aspiny	116.295973251926	400.0	67	74.00037000185002	400.000005340573	1647.519963277889
961	485184849	aspiny	46.375345180126104	330.0	52	3.0000150000750003	329.999999548747	3883.315381173761
962	485184849	aspiny	46.375345180126104	330.0	53	35.000175000875004	350.000001203554	3883.315381173761
963	485184849	aspiny	46.375345180126104	330.0	54	45.00022500112501	370.000002858362	3883.315381173761
964	485184849	aspiny	46.375345180126104	330.0	55	58.00029000145001	390.000004513169	3883.315381173761
965	485184849	aspiny	46.375345180126104	330.0	56	72.0003600018	410.000006167976	3883.315381173761
966	485184849	aspiny	46.375345180126104	330.0	57	77.00038500192501	430.00003557836	3883.315381173761
967	485184849	aspiny	46.375345180126104	330.0	58	87.00043500217501	450.000009477591	3883.315381173761
968	485184849	aspiny	46.375345180126104	330.0	59	99.00049500247502	469.999983376823	3883.315381173761
969	485184849	aspiny	46.375345180126104	330.0	60	15.000075000375002	329.999999548747	3883.315381173761
970	485184849	aspiny	46.375345180126104	330.0	61	24.000120000600003	329.999999548747	3883.315381173761
971	485184849	aspiny	46.375345180126104	330.0	62	23.000115000575004	329.999999548747	3883.315381173761
972	485184849	aspiny	46.375345180126104	330.0	63	14.000070000350002	329.999999548747	3883.315381173761
996	486896849	aspiny	44.4159814898979	360.0	53	8.000040000200002	370.000002858362	8817.933657837959
997	486896849	aspiny	44.4159814898979	360.0	54	30.000150000750004	390.000004513169	8817.933657837959
998	486896849	aspiny	44.4159814898979	360.0	55	44.000220001100004	410.000006167976	8817.933657837959
999	486896849	aspiny	44.4159814898979	360.0	56	52.000260001300006	430.00003557836	8817.933657837959
1000	486896849	aspiny	44.4159814898979	360.0	57	69.00034500172501	450.000009477591	8817.933657837959
1001	486896849	aspiny	44.4159814898979	360.0	58	83.00041500207502	469.999983376823	8817.933657837959
1002	486896849	aspiny	44.4159814898979	360.0	59	93.00046500232502	489.999985031631	8817.933657837959
1003	486896849	aspiny	44.4159814898979	360.0	60	127.00063500317502	509.999986686438	8817.933657837959
1004	486896849	aspiny	44.4159814898979	360.0	61	15.000075000375002	360.000002030958	8817.933657837959
1005	486896849	aspiny	44.4159814898979	360.0	62	30.000150000750004	360.000002030958	8817.933657837959
1006	486896849	aspiny	44.4159814898979	360.0	63	25.000125000625005	360.000002030958	8817.933657837959
1014	487099387	aspiny	49.1285269257825	50.0	28	13.000065000325002	69.9999988529321	1912.8153224388905
1015	487099387	aspiny	49.1285269257825	50.0	29	23.000115000575004	90.0000005077395	1912.8153224388905
1016	487099387	aspiny	49.1285269257825	50.0	30	34.000170000850005	110.000002162547	1912.8153224388905
1017	487099387	aspiny	49.1285269257825	50.0	32	49.00024500122501	149.999998533268	1912.8153224388905
1018	487099387	aspiny	49.1285269257825	50.0	36	2.0000100000500005	50.0000006675716	1912.8153224388905
1019	487099387	aspiny	49.1285269257825	50.0	37	1.0000050000250003	50.0000006675716	1912.8153224388905
1020	487099387	aspiny	49.1285269257825	50.0	38	1.0000050000250003	50.0000006675716	1912.8153224388905
1029	487661754	spiny	8.807191701109108	70.0	30	1.0000050000250003	69.9999988529321	3677.596099268517
1030	487661754	spiny	8.807191701109108	70.0	31	4.000020000100001	90.0000005077395	3677.596099268517
